scenario_cls,AdoptingPolicyCls,BasePolicyCls,outcome,percent_adopt,value,yerr,deployment_type
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.110343607007074,3.0114185578085064,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.0,0.0,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.109706033901446,3.0113794621854413,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,50.19536068532511,3.0111796466583005,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.15084915084915,5.201196516681955,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,50.19534712499517,3.0111776454821184,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.6942957076678158,0.32674059757562157,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,50.84915084915085,5.201196516681955,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.6949468411033837,0.32673842815166254,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,48.73122489125289,3.0403816666144117,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,0.0,0.0,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,46.99776057092323,2.9322293853815515,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,50.69258013245521,3.0405713666116436,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,50.60527064176699,3.139214589188187,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,50.68947436428969,3.0426672569718916,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,0.5761949762918978,0.010350729086538855,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,49.39472935823301,3.1392145891881866,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,2.312765064787083,0.11228114415941391,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,49.40712913374241,3.0344623832777864,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,0.0,0.0,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,45.89211403964672,2.8185789416227527,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,50.04440679311743,3.0346823918996972,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,49.91723604862291,3.1329301021031037,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,50.035359372345106,3.038763780916933,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,0.5484640731401602,0.010123845361245803,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,50.08276395137709,3.1329301021031037,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,4.072526588008173,0.22329998484364144,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,50.633439080574036,3.0916184738519723,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,0.0,0.0,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,43.42936848162289,2.6517490327333175,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,48.848643517174736,3.0888792253931556,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,48.156222892063944,3.1817857501876348,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,48.750128187208695,3.0959202364424145,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,0.5179174022512316,0.0832927214112755,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,51.843777107936056,3.1817857501876348,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,7.820503331168423,0.45712799709323204,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,51.53578370919866,2.991701108649236,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,0.0,0.0,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,36.871199995818635,2.1404084575912816,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,48.041146637248445,2.988241590390891,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,47.71743606817947,3.0811474393893667,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,47.94903513924117,2.9983071632191725,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,0.4230696535528942,0.25394191941153876,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,52.28256393182053,3.0811474393893667,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,15.179764864940193,0.9005291663698675,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,49.75780562945653,3.07422478107462,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,0.0,0.0,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,32.236180089530215,1.9916756844963872,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,49.98675302969556,3.0739232406220123,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,49.15359450368414,3.2135533092469544,STUBS
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,49.69336556182727,3.103985410420627,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,0.25544134084791825,0.00818548038251955,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,50.84640549631586,3.2135533092469544,STUBS
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,18.070454348642517,1.131437030258467,STUBS
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.83067201538886,3.0105048726194767,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.0,0.0,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.830025090647986,3.010465788858294,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.574090645936515,3.0102196396490304,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,69.63036963036963,4.784262511951626,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.57435102579013,3.010216636741294,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5952373386746196,0.010366989589096159,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,30.369630369630368,4.784262511951626,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5956238835618793,0.010364596808879509,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,49.24985750470969,3.0080595836245405,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,0.0,0.0,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,46.845133004531654,2.8611849540269723,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,50.12601162384145,3.0068258148098677,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,68.41916392567815,2.9937591394588927,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,51.019212005619366,2.998488409541674,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,0.6241308714488635,0.011068902967035013,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,31.580836074321848,2.9937591394588927,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,2.1356549898489736,0.14565189912714463,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,0.0,0.0,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,49.07041451462716,2.9892955031243305,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,44.27848885246941,2.6973786327476934,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,68.76336904255011,2.9250216002684053,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,50.271948036137665,2.989624447295736,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,52.07771054552053,2.968842835530244,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,31.23663095744989,2.9250216002684053,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,0.657637449235176,0.010842225097958137,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,3.643800602010061,0.2861865203947234,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,51.58404185556792,3.100103795717432,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,0.0,0.0,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,41.50925865389625,2.494628293584764,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,47.594418713919225,3.1000715641290286,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,65.66430113359121,3.187881293539368,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,51.123613815916514,3.0924818784261006,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,0.8215394305128587,0.316412092502869,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,34.335698866408784,3.187881293539368,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,7.367127530187236,0.6886289542505003,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,0.0,0.0,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,49.794131564390725,3.077906541479657,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,30.343936510605342,1.875634217536975,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,67.62677789853096,2.9955359453283443,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,49.27527532286487,3.0776900909636433,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,56.44358367948797,3.0128278643865274,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,32.37322210146904,2.9955359453283443,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,0.9305931127444064,0.014561405852003183,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,13.212479809906686,1.1698364409383104,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,0.0,0.0,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,47.5192740652462,3.0971021345501897,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,24.549684026231212,1.6000395092442594,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,69.844571552429,2.9446225854733723,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,51.30261700094684,3.0981569516957843,MULTIHOMED
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,60.26530754353466,2.9855332779056156,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,30.155428447570998,2.9446225854733723,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,1.1781089338069646,0.3250730210217513,MULTIHOMED
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,15.18500843023413,1.4464710547080966,MULTIHOMED
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,50.53724480281747,2.962956301464266,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.0,0.0,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,50.53658870502315,2.9629178350005394,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,48.86090722301872,2.963744762142973,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,97.8021978021978,1.525332440241942,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,48.86154260140005,2.9637110130046893,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.6018479741638155,0.010311030995566484,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,2.197802197802198,1.525332440241942,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.601868693576796,0.010313979324439651,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,48.00929417871969,2.9836219656822256,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,0.0,0.0,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,48.00804762117029,2.983544496172426,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,51.38678393985113,2.983958862065761,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,98.2017982017982,1.3225703228146928,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,51.38799948801636,2.9838898930047746,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,0.6039218814291842,0.011792489214313095,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,1.7982017982017982,1.3225703228146928,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,0.6039528908133424,0.01180183894809185,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,47.60183664277247,2.9564915370517877,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,0.0,0.0,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,47.599364686879454,2.9563380069110807,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,51.7568341062622,2.9625723880062975,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,97.95204795204795,1.4269408720528953,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,51.75923301645451,2.9624380094614495,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,0.6413292509653337,0.11728120261625057,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,2.047952047952048,1.4269408720528953,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,0.6414022966660353,0.1172970978413704,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,44.64752453690248,2.9352050929654205,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,0.0,0.0,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,44.64288745904283,2.934900243487397,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,54.74730024646279,2.9362827558336915,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,99.4005994005994,0.8030618335313552,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,54.75193792407237,2.9359902081668667,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,0.6051752166347266,0.017608670987150455,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,0.5994005994005994,0.8030618335313552,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,0.6051746168847965,0.01766521105322112,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,37.15150985021523,2.781901919503659,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,0.0,0.0,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,37.143792761952625,2.781324064586395,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,62.12162225848582,2.8000766287350785,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,99.2007992007992,0.9263635070296865,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,62.12932432180229,2.799534583685241,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,0.7268678912989466,0.247995205776003,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,0.7992007992007992,0.9263635070296865,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,0.7268829162450879,0.24805923970891489,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,34.07400048528243,2.825626368445823,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,0.0,0.0,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,34.06559556221363,2.8249293803637157,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,65.21006393357318,2.843898601708811,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,99.1008991008991,0.9820620102469434,INPUT_CLIQUE
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,65.2184236758477,2.8432474441317126,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,0.7159355811443906,0.1412478739777814,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,0.8991008991008991,0.9820620102469434,INPUT_CLIQUE
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,0.7159807619386728,0.1414300958442776,INPUT_CLIQUE
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,50.199360516923875,3.0303358202260835,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.0,0.0,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,50.19740538324931,3.030217796579042,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.20169672454674,3.0306680905264085,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,76.62337662337663,2.8323341668423034,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,49.20276472719123,3.0306239364046745,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5989427585293808,0.010756541553731878,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,23.376623376623378,2.8323341668423034,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.5998298895594649,0.01076951768401356,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,38.519875243471006,2.8634337411571873,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,0.0,0.0,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.1,34.6687378598267,2.577153563548667,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,60.33728121689348,2.925349857588247,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,72.45940658484484,2.549055101653565,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.1,61.54922621616119,2.879543482185275,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,1.142843539635508,0.08286973089823747,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,27.54059341515516,2.549055101653565,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.1,3.782035924012114,0.3212021491221331,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,0.0,0.0,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,30.516538276250085,2.593691528163599,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.2,24.414973811938513,2.075101381523491,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,79.68390936380028,2.1434088138887053,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,67.9112598691997,2.7072047357696456,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.2,70.2651172810987,2.5780678754632564,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,20.31609063619972,2.1434088138887053,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,1.572201854550214,0.4376808957488583,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.2,5.319908906962797,0.6608379675781318,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,0.0,0.0,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,15.820027763522766,1.933843286681893,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.4,9.494029410422364,1.1605520112448515,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,90.90914929037068,1.4309201862027627,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,82.66524934417463,2.109296772639431,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.4,85.96176046680415,1.811588398204972,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,9.09085070962932,1.4309201862027627,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,1.5147228923026093,0.47866866019242227,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.4,4.5442101227734835,0.7913336036654672,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,0.0,0.0,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,1.5605035441674882,0.4181435733978549,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.8,0.3125180478576041,0.08374054244921016,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,98.68631068611589,0.5414044302311504,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,97.33166483458199,0.6764070717868129,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.8,98.41501923109671,0.5564652361550791,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,1.313689313884116,0.5414044302311504,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,1.1078316212505244,0.506346959747907,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.8,1.2724627210456854,0.5326223156090227,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,0.0,0.0,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,0.01291055243376448,0.012200454488950945,NoDeploymentType
PrefixHijack,ROV,BGP,ATTACKER_SUCCESS,0.99,0.00013358575940527724,0.00012623836093439834,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,98.92020612209514,0.614507226692525,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,95.81146582401287,0.6020204874349753,NoDeploymentType
PrefixHijack,ROV,BGP,VICTIM_SUCCESS,0.99,98.88803992040519,0.6143639624376376,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,1.079793877904858,0.614507226692525,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,4.17562362355336,0.6019493983749394,NoDeploymentType
PrefixHijack,ROV,BGP,DISCONNECTED,0.99,1.1118264938353999,0.6143646455262904,NoDeploymentType
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.0,0.0,STUBS
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.0,0.0,STUBS
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0.0,0.0,STUBS
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,99.00323756424294,0.5622057073836086,STUBS
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,98.4015984015984,1.304787919356815,STUBS
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,99.00322975348615,0.5622049883711256,STUBS
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.9967624357570609,0.5622057073836086,STUBS
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,1.5984015984015985,1.304787919356815,STUBS
AccidentalRouteLeak,ROV,BGP,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0.9967702465138429,0.5622049883711256,STUBS
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,9.818082885618523,2.200720288976174,STUBS
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,11.188811188811188,3.279606302163131,STUBS
AccidentalRouteLeak,ROV,BGP,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,9.818100681044843,2.2007232213862427,STUBS
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,89.29096505239626,2.2449161882071422,STUBS
AccidentalRouteLeak,ROV,BGP,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,87.31268731268732,3.4627361211286973,STUBS
